1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217
57,0.020403853,0,0,0,0,0.022817546,0.021282329,0,0,0.031132786,0,0.031132786,0,0,0.026552307,0.02373323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041783175,0.033871914,0.109370612,0,0,0,0.30413216,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.476076839,0,0,0,0,0,0,0,0.308580829,0.462814954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,0.032979597,0,0,0.012194804,0.153826836,0.03930881,0.023421145,0.077571636,0.034415357,0.050147783,0,0.050147783,0,0,0.021508217,0.019233434,0,0.046557892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049147448,0,0.040036626,0,0,0,0,0.104814497,0.085184583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.218470497,0,0,0,0,0,0,0,0,0.131499119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.272841884,0,0,0,0,0,0,0,0,0,0.291101045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.352688182,0.356190082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,0.01479644,0,0,0.012077006,0.053039112,0.010320323,0.024547698,0,0.035423441,0,0,0,0,0,0,0,0,0.044886366,0,0,0.056382215,0,0,0,0,0,0.182992502,0.459389063,0,0,0,0.101443413,0,0,0,0,0,0,0,0,0.036634967,0.029938176,0,0,0,0.047554199,0,0,0,0,0,0.434382083,0.497508399,0,0.445628438,0,0.218470497,1,0,0,0,0,0,0,0.358235615,0.432312523,0.49169287,0.51352488,0.223125879,0.295650336,0.231442015,0.51352488,0.318107869,0.355474487,0.432312523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068452486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.299288762,0,0,0,0,0.261606714,0.347108272,0,0,0,0.179799659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219188669,0.233310422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,0,0,0,0,0.031518412,0.040117834,0.028679387,0,0.022929868,0,0,0,0,0,0,0.006493337,0,0.02211517,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110416203,0,0.024218185,0,0.033176612,0.037144615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.174371399,0.203996365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.085338963,0,0,0,0,0.044462522,0,0,0,0.062358168,0,0,0,0.121575399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.253078875,0,0,0,0.061454961,0,0,0,0,0,0,0,0,0,0.118056057,0,0.096470928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,0,0,0,0,0,0.012430438,0,0,0.037337108,0,0,0,0,0,0.014479685,0.012932487,0.060804906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167016538,0,0,0.038409432,0,0.041924165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174371399,1,0.545602157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224426841,0.301748718,0,0,0.301748718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.603636169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,0,0,0,0,0,0,0,0,0.014171945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194001712,0,0,0,0,0.04344095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203996365,0.545602157,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,0.083669329,0,0.083496304,0,0.081039541,0.058028016,0.076709719,0.052022027,0.093938365,0.121964729,0,0.121964729,0,0,0.088317055,0.085694769,0.057202816,0.061237194,0,0.095084537,0,0,0,0,0,0,0.02103827,0,0.301441798,0.180571583,0.052529048,0,0,0,0.064221191,0.045098058,0,0,0.083197234,0.153536774,0,0.092633269,0.187881619,0,0.187280157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.20126394,0.20126394,0,0,0,0,0.190418784,0,0.032426825,0,0,0.199873306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06020983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.272014515,0.125625639,0.119729314,0,0,0,0.099763489,0.094828814,0,0,0,0,0,0,0,0,0.049149394,0.335449438,0,0.137347997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219959437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,0.030293325,0,0,0,0,0.026387195,0.011211234,0,0.049383666,0.046348141,0,0.046348141,0,0,0.030720705,0.027449303,0,0.077383116,0,0,0,0,0,0,0,0,0,0,0,0.136487771,0,0,0,0,0,0.036868738,0,0,0,0.321971141,0,0.050460985,0,0,0.20483627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20126394,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048947167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,0.030293325,0,0,0,0,0.026387195,0.011211234,0,0.049383666,0.046348141,0,0.046348141,0,0,0.030720705,0.027449303,0,0.077383116,0,0,0,0,0,0,0,0,0,0,0,0.136487771,0,0,0,0,0,0.036868738,0,0,0,0.321971141,0,0.050460985,0,0,0.20483627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20126394,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048947167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,0,0,0,0,0,0,0.016259257,0,0.035553403,0,0,0,0,0,0,0,0,0,0,0,0.03547728,0,0,0,0,0,0.129165782,0.482250207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.454766842,0.389902294,0,0.467108501,0,0,0.358235615,0,0,0,0,0,0,1,0.452498989,0.451063557,0.542260065,0.228384371,0.304954079,0.237104765,0.542260065,0.328904522,0.369010541,0.452498989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.664269135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,0.02535229,0,0,0,0,0.01418432,0.022298215,0,0.0626305,0,0,0,0,0,0,0.01475309,0,0,0,0,0,0,0,0,0,0,0.137671433,0.626843355,0,0,0,0.276596251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.581188718,0.829950766,0,0.601499152,0,0,0.432312523,0,0,0,0,0,0,0.452498989,1,0.427676081,0.732162992,0.25639278,0.357032592,0.267434923,0.732162992,0.390308099,0.775948742,1,0.524357506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.292334362,0.594034645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,0.014783847,0,0,0,0,0.006272087,0.029992222,0,0.035392002,0,0,0,0,0,0,0,0,0,0,0,0.091089989,0,0,0,0,0,0.182409438,0.45415717,0,0.058991001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.429701384,0.371331207,0,0.440703605,0,0.131499119,0.49169287,0,0,0,0,0,0,0.451063557,0.427676081,1,0.506996009,0.221884374,0.293474527,0.230106518,0.506996009,0.315590365,0.352333727,0.427676081,0,0,0,0,0.158860288,0.13589872,0,0,0.139136939,0,0,0,0,0,0,0,0,0,0,0,0.134748712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.257725379,0.182925943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,0,0,0,0,0,0,0.012937938,0,0.03665344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144972605,0.813352786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.738118824,0.581188718,0,0.771190401,0,0,0.51352488,0,0,0,0,0,0,0.542260065,0.732162992,0.506996009,1,0.282929473,0.410669413,0.296435833,1,0.455318994,0.535958502,0.732162992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,0.09487634,0.069891781,0.087922333,0.017840722,0.113091,0.051212758,0.076026107,0.09489747,0.143746164,0.100503257,0.169922336,0.100503257,0,0.211189709,0.039216747,0.035230733,0.063366427,0,0,0.100866914,0,0,0,0,0,0,0.188494615,0.265679859,0,0,0.095645923,0,0,0.038333375,0,0.058198227,0,0,0.088931347,0,0.050582491,0.093188808,0.234406758,0,0.375354618,0.113590949,0,0,0.116801269,0,0,0.257119302,0.235014243,0,0.261018479,0,0,0.223125879,0,0,0,0.190418784,0,0,0.228384371,0.25639278,0.221884374,0.282929473,1,0.201227553,0.242999817,0.282929473,0.211384664,0.454517994,0.25639278,0,0.193420857,0,0,0,0,0,0,0,0,0,0,0,0,0.106860964,0,0,0,0,0,0,0,0,0,0,0,0,0,0.313083355,0,0,0,0,0,0,0,0,0,0.351899159,0,0,0,0,0.23393201,0.162302816,0,0,0,0,0,0,0,0,0,0,0,0,0.149748293,0,0,0,0,0,0,0,0,0,0,0,0,0.196546025,0,0,0,0.090929992,0,0.253588966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162951036,0.162951036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,0.012773045,0.117817805,0.075717143,0,0.073132744,0.025048858,0.029453788,0,0.071328175,0,0,0,0,0.065617083,0.017135188,0.015355762,0,0.062330655,0,0,0,0,0,0,0,0,0.165880937,0.37530107,0,0,0,0,0,0,0.0432112,0,0,0.124390258,0,0,0,0.042121274,0,0,0,0,0,0,0,0,0,0.358442973,0.316890904,0,0.36606634,0,0,0.295650336,0,0,0,0,0,0,0.304954079,0.357032592,0.293474527,0.410669413,0.201227553,1,0.207966792,0.410669413,0.275382631,0.302950917,0.357032592,0,0,0,0,0,0.051735631,0,0,0,0,0,0,0,0,0.069346401,0,0,0,0.046005351,0,0,0,0.049527917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166941434,0.166941434,0,0,0,0,0.085691522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,0.014112813,0,0,0.004589575,0,0.012068621,0.044661764,0,0.053876405,0.020807953,0,0.020807953,0,0,0.007063705,0.006343505,0,0,0,0,0,0,0,0,0,0,0.107860132,0.277554953,0,0,0,0.070350425,0,0,0,0.012710078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.086981598,0.268225467,0.244258529,0,0.272471547,0,0,0.231442015,0,0,0,0.032426825,0,0,0.237104765,0.267434923,0.230106518,0.296435833,0.242999817,0.207966792,1,0.296435833,0.218834002,0.235892038,0.267434923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106358021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.085657821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,0,0,0,0,0,0,0.012937938,0,0.03665344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144972605,0.813352786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.738118824,0.581188718,0,0.771190401,0,0,0.51352488,0,0,0,0,0,0,0.542260065,0.732162992,0.506996009,1,0.282929473,0.410669413,0.296435833,1,0.455318994,0.535958502,0.732162992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,0.035123048,0.136420384,0.10390832,0.023263928,0.100280248,0.025056045,0.030196738,0.080133404,0.07172944,0.052778216,0,0.052778216,0,0.037788463,0.023089927,0.020680767,0,0,0,0,0,0,0,0,0,0.129410819,0.123546516,0.412245128,0,0,0,0,0,0.051760921,0,0.042430929,0,0.173355083,0,0,0,0,0,0,0,0.222406725,0.371922476,0,0,0,0,0.391994247,0.342832779,0,0.401129731,0,0,0.318107869,0,0,0,0,0,0,0.328904522,0.390308099,0.315590365,0.455318994,0.211384664,0.275382631,0.218834002,0.455318994,1,0.326575557,0.390308099,0,0,0,0,0,0,0,0.099856101,0,0,0,0,0,0,0.054443715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056514473,0,0,0,0,0.307404656,0.309840657,0,0,0,0,0,0,0,0,0,0.096799744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107488196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.275015757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0.058982064,0,0.103039236,0,0.099323428,0.014048143,0.03495018,0,0.097044011,0.051474358,0,0.051474358,0,0,0.022306077,0.034569179,0,0,0,0.12127945,0,0,0,0,0,0,0.128805046,0.477259791,0,0,0,0.232624059,0,0,0,0,0,0,0,0,0,0.055866587,0.169027127,0,0.325939205,0,0,0,0,0,0,0.450326405,0.66950731,0,0.462425023,0,0,0.355474487,0,0,0,0.199873306,0,0,0.369010541,0.775948742,0.352333727,0.535958502,0.454517994,0.302950917,0.235892038,0.535958502,0.326575557,1,0.775948742,0.386025968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.243656166,0.422510159,0,0,0,0,0,0,0,0,0.295527854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19963113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.439607666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,0.02535229,0,0,0,0,0.01418432,0.022298215,0,0.0626305,0,0,0,0,0,0,0.01475309,0,0,0,0,0,0,0,0,0,0,0.137671433,0.626843355,0,0,0,0.276596251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.581188718,0.829950766,0,0.601499152,0,0,0.432312523,0,0,0,0,0,0,0.452498989,1,0.427676081,0.732162992,0.25639278,0.357032592,0.267434923,0.732162992,0.390308099,0.775948742,1,0.524357506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.292334362,0.594034645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,0.025651249,0,0,0,0,0.014277419,0.009462203,0,0.038772386,0,0,0,0,0,0,0.014853831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.316890236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.418054492,0,0,0,0,0,0,0,0,0,0,0,0,0.524357506,0,0,0,0,0,0,0,0.386025968,0.524357506,1,0.215764831,0.259104974,0.201280654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.337720396,0.817198896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,0.016824172,0,0,0,0,0.009430384,0.010001831,0,0.071123209,0,0,0,0,0.159470234,0,0,0,0,0,0,0,0,0,0,0,0,0.105334595,0,0,0,0,0,0,0,0,0,0,0,0.116097568,0,0,0,0.140474269,0,0.289219021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193420857,0,0,0,0,0,0,0.215764831,1,0.695478584,0.57438048,0,0,0,0,0,0.204540372,0.395968937,0,0,0,0.112963429,0,0,0,0,0,0,0,0,0,0,0,0,0,0.296418803,0,0,0,0,0,0,0,0,0,0.258837507,0,0,0,0,0,0.283275006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.407052967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,0.026386936,0,0,0,0,0.009476896,0.00348834,0,0.043507244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.259104974,0.695478584,1,0.654002707,0,0,0,0,0,0.285147121,0.498750381,0,0,0,0.038162473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,0.016761035,0,0,0,0,0.020759664,0.011751815,0,0.042940892,0,0,0,0,0,0.013195484,0.011802124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104126477,0,0,0,0.266771555,0,0,0,0,0,0,0,0,0.476076839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201280654,0.57438048,0.654002707,1,0,0,0,0,0,0.199421245,0.363722699,0.282768919,0.407082366,0,0.036828173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,0,0,0,0,0,0,0.011186961,0,0.019668083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038910362,0.031440671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158860288,0,0,0,0,0,0,0,0,0,0,0,0,1,0.567938186,0.40819958,0.336447829,0.690801486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
